Format Version,1.23,Take Name,2020-03-07_Ard_her_20-317L_4jts_6fthr_ROM_001,Take Notes,,Capture Frame Rate,30.000000,Export Frame Rate,30.000000,Capture Start Time,2020-03-17 12.49.24.387 PM,Total Frames in Take,2032,Total Exported Frames,2032,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
556,18.533333,-10.165024,256.077087,21.128466,-21.657808,253.726120,17.322393,24.614323,429.927795,285.188782,-118.428894,471.579254,275.640381,-145.227676,487.060547,279.781830,191.584549,227.800934,-285.819794,234.568253,284.885010,-264.735870,229.086365,377.786072,8.069648,191.792542,593.325134,244.349487,-42.745914,312.881378,112.441948,-63.883171,313.314636,111.158257
557,18.566667,-10.338776,255.700058,20.328663,-21.827913,253.248749,16.717007,24.673920,430.224152,284.378662,-118.427170,471.777405,275.456299,-145.250565,487.080566,279.910553,198.961319,224.988937,-282.069153,239.466476,283.900604,-261.588257,229.264603,379.046295,10.136988,189.372772,595.429443,241.736893,-42.480789,312.516693,112.012596,-63.671917,312.757355,110.823921
558,18.600000,-10.437083,254.930679,19.746986,-21.942455,252.526276,16.043352,24.785231,430.240204,283.361237,-118.347450,472.045898,275.943390,-144.881485,487.996582,279.740814,195.454483,222.928604,-284.719604,237.166153,281.289398,-264.495758,229.318787,375.891052,5.143957,190.561890,594.385132,240.622040,-42.119797,312.146942,111.115334,-63.346626,312.338623,110.073296
559,18.633333,-10.461956,254.084290,19.504524,-21.912275,251.596863,15.987309,24.971571,430.107727,282.872498,-118.210770,471.864014,275.435242,-144.895081,487.409607,279.770386,190.464325,222.019913,-288.239349,232.599350,280.162384,-268.156464,229.241913,376.582825,6.172179,190.050247,594.535339,238.273148,-41.904037,311.446350,111.043213,-63.077690,311.858307,109.783302
560,18.666667,-10.258480,253.617203,19.520861,-21.650578,251.451706,15.643718,25.582880,429.427582,282.532074,-117.440063,471.417938,275.158417,-144.123199,487.349976,279.211517,191.518753,223.111099,-287.664703,235.630295,280.020538,-266.852905,228.803284,376.419189,4.722590,189.884903,594.176270,238.256927,-41.967537,310.865936,110.845406,-63.123158,311.216064,109.715302
561,18.700000,-10.356667,253.363968,19.435123,-21.718916,251.231369,15.427645,26.127876,428.909882,282.160614,-116.962204,470.795532,275.630920,-143.372528,487.235535,279.276855,197.189270,222.234451,-284.357758,237.596649,281.243164,-264.705536,229.070328,375.715454,5.989660,192.212219,592.065308,237.527847,-42.110226,310.302246,110.758713,-63.278763,310.628693,109.798836
562,18.733333,-10.456373,253.298431,19.225626,-21.815577,251.056046,15.341926,26.720009,427.990601,282.120636,-116.081894,470.830597,275.188751,-142.721298,485.929504,280.458923,193.684219,222.543152,-286.764496,235.813385,281.207245,-266.400574,229.460144,374.020294,6.075927,192.606979,591.496948,237.555511,-42.330914,309.797028,110.747627,-63.469208,310.314911,109.642776
563,18.766667,-9.438272,253.746872,19.588650,-20.827986,251.047607,15.900038,27.579081,426.972046,282.223450,-115.129189,470.224731,274.819794,-141.751404,485.427856,279.794220,192.970444,225.559616,-287.488647,236.300598,282.748474,-264.824524,229.367310,376.051147,8.752948,194.390121,589.418396,237.394333,-42.737198,309.658691,110.723328,-63.869045,310.010773,109.784866
564,18.800000,-7.371334,255.393143,20.524065,-18.547161,252.807083,16.299606,28.175165,426.198792,282.716248,-114.431992,469.576050,274.613068,-140.883453,485.405457,278.964050,204.420700,232.515030,-280.504669,246.135254,290.965759,-257.212280,230.113556,378.845673,14.688262,197.197311,587.046631,239.073761,-43.418228,309.841156,111.037888,-64.442307,310.259369,110.010696
565,18.833333,-4.728640,257.318512,21.957907,-15.815780,254.349731,17.636562,29.064981,425.178162,283.655792,-113.165802,469.528717,274.771118,-139.502289,485.818390,278.568268,220.387329,240.902573,-269.950317,258.503052,300.459442,-245.873993,232.436111,381.260437,24.880964,199.170288,585.181702,242.928497,-43.834106,310.594238,111.272659,-64.748749,311.125702,110.147438
566,18.866667,-2.732830,259.492737,22.488060,-13.683604,256.578217,17.688025,30.061737,423.893341,284.522675,-111.595947,469.796539,273.971985,-137.897141,485.912323,277.993683,233.421127,248.589478,-260.789032,268.687134,306.978912,-236.457733,234.779694,381.561859,32.451054,204.188828,580.696594,247.930054,-44.008926,311.460541,111.218338,-64.814339,312.131195,109.957550
567,18.900000,-0.732830,261.704559,22.662411,-11.603165,258.623444,17.664766,30.954163,422.792053,285.085205,-110.664902,469.021576,273.975311,-136.739014,485.434052,277.780518,235.774857,254.028595,-260.655426,270.910858,313.040039,-235.638992,236.495239,382.455841,36.072147,208.834412,576.991089,253.375534,-44.000385,312.031128,110.892715,-64.740616,312.519897,109.750740
568,18.933333,1.458491,263.058411,23.107250,-9.173986,260.070587,17.822018,31.605505,422.045959,285.333618,-109.770996,468.728821,273.446777,-135.884995,484.883301,277.416718,238.142288,267.737823,-259.409393,274.158051,325.990417,-230.950150,235.921967,389.721100,46.165802,208.816650,576.739319,255.665771,-43.604122,312.209015,110.689308,-64.398582,312.567963,109.520302
569,18.966667,2.490484,264.756409,22.660021,-8.243861,261.447815,17.478737,32.070740,421.210297,285.852539,-109.152893,467.915833,272.838867,-135.282516,484.744537,275.895111,249.960236,277.728638,-250.448578,280.954987,331.965942,-224.368561,236.975555,389.191498,41.404270,209.723358,576.061279,256.834045,-43.324738,312.477722,110.480919,-64.148247,312.722534,109.353638
570,19.000000,4.554805,266.628052,22.618999,-6.046010,263.461304,17.121315,32.360695,420.942261,286.080261,-109.074684,467.235718,272.700989,-135.272507,483.392242,276.372437,251.125656,275.318176,-252.415024,281.347137,335.542328,-225.513870,237.620880,393.695801,51.717915,210.324585,575.891479,259.112366,-42.948917,312.596100,110.422546,-63.660995,312.694916,109.262566
571,19.033333,6.384209,267.437500,22.192810,-4.211567,263.740234,16.901440,32.486347,420.019348,285.899750,-108.751724,466.918060,272.309235,-135.272888,482.877197,276.646332,252.975784,286.702698,-251.254501,284.370087,345.942108,-221.561493,236.932068,397.664307,50.317333,208.796387,576.682068,261.056427,-42.371689,312.430542,109.440460,-63.172386,312.281921,108.386887
572,19.066667,8.092250,267.382843,21.827045,-2.343280,264.024872,16.050545,32.556160,419.189758,285.167389,-108.514282,466.373322,272.004700,-134.927765,482.254578,276.436737,259.345825,294.856567,-246.416992,288.693085,349.192841,-217.644684,237.552261,398.735077,53.005322,209.711548,575.092285,261.375916,-41.968903,311.690308,108.436317,-62.674099,311.492798,107.337524
573,19.100000,11.132368,267.308411,22.954874,0.917010,263.500916,17.171677,32.491207,418.480164,284.903992,-108.494949,465.789307,271.601135,-134.885590,482.451813,275.394958,263.273285,291.353760,-244.541412,294.082764,348.428467,-213.509750,237.823456,402.079987,62.058132,210.146729,573.680908,260.497559,-41.648476,311.161865,107.943977,-62.389744,310.852234,106.697464
574,19.133333,12.424102,267.380554,23.450186,2.301412,263.590332,17.449780,32.427338,417.797760,284.462921,-108.360977,465.452423,270.333038,-134.602997,482.292206,273.958618,281.284271,292.915588,-228.269455,305.621887,351.537598,-199.858871,238.054199,402.246613,62.390671,211.006409,572.322388,262.458313,-41.930000,310.662292,107.356636,-62.647766,310.205078,106.199959
575,19.166667,14.233392,267.914642,25.111366,4.167636,264.119934,18.740978,32.481567,417.519714,284.396271,-108.108803,465.210236,269.409821,-134.545654,481.658813,273.266968,284.158234,294.505463,-225.280365,309.238098,354.102844,-195.031616,237.536285,404.863464,73.390175,212.664658,570.446960,263.458740,-42.430599,310.447144,107.572289,-63.012085,310.135040,106.186043
576,19.200000,16.163290,269.186462,27.621546,6.329462,264.836456,21.373573,32.735279,417.331055,285.194794,-107.898293,465.057373,269.019531,-134.077316,481.065277,272.626404,286.910522,302.522461,-219.674393,312.581879,361.068665,-187.204941,235.034790,411.151764,78.892639,213.757339,569.329285,264.624603,-43.093925,310.624023,108.428398,-63.712425,310.097046,107.207985
577,19.233333,16.504076,270.487122,29.640165,6.840255,266.300323,23.050568,33.010960,417.264740,285.686005,-107.589600,464.705688,267.904205,-133.783096,480.848328,270.967957,299.244293,312.195313,-203.000214,319.512329,369.646057,-173.719727,232.814560,414.758026,82.192612,214.909378,568.559631,267.907135,-44.264771,310.906403,109.314308,-64.863388,310.385864,108.109322
578,19.266667,17.301285,271.927582,32.864372,7.896309,267.837006,25.768478,33.040325,417.588074,286.471466,-107.527283,464.211395,266.519135,-134.230515,480.207336,269.608368,301.502319,313.384247,-198.379852,322.504486,370.743774,-167.159256,231.219925,417.913147,93.142967,216.754013,567.066650,270.086304,-45.714058,311.626953,110.568062,-66.206947,311.284149,109.259583
579,19.300000,18.113255,273.835541,35.808231,8.900352,269.495667,28.617828,32.919487,418.261963,287.113647,-107.768738,463.473328,265.587463,-134.255890,479.657654,267.540466,306.715973,319.287811,-188.741364,325.595825,377.303223,-157.626022,228.074158,423.647491,99.084908,218.474426,565.775696,272.891571,-46.981319,312.625244,111.693542,-67.570549,312.039093,110.581795
580,19.333333,18.879417,276.001923,38.883698,9.895416,271.300507,31.631779,32.854603,418.804810,287.962372,-107.860405,463.173157,264.690338,-134.403946,479.235657,266.065613,312.803802,326.537415,-177.072205,330.184906,383.542419,-145.823486,224.920593,428.845001,105.900543,218.800232,566.276184,275.724365,-48.521332,313.511993,112.920258,-68.943245,313.099701,111.681015
581,19.366667,19.744293,277.342499,42.496677,11.030445,272.579285,34.954037,32.665604,419.213562,289.007965,-107.832886,462.985718,263.245697,-134.737396,479.043915,264.680939,319.468018,330.839935,-164.576797,335.944031,387.731995,-132.227264,222.070892,432.829346,116.253288,220.064377,564.948853,278.648987,-49.668919,314.736938,113.954239,-70.155640,314.229797,112.835075
582,19.400000,19.830957,278.468903,44.682522,11.323693,273.802094,36.912506,32.503040,419.880524,289.591461,-107.857033,462.916321,262.313080,-134.890884,478.588745,263.627014,328.444580,333.089142,-149.410995,340.818817,390.223206,-120.849228,221.876968,433.249176,119.469788,221.928177,563.117371,282.250610,-50.572472,315.633057,114.978989,-71.055344,315.195190,113.804237
583,19.433333,20.046680,280.038574,47.443916,11.640442,275.290009,39.528572,32.540798,420.391418,290.606873,-107.852242,462.263763,261.708832,-135.050247,477.651703,262.640228,327.346954,332.375458,-149.674423,340.885712,390.430908,-119.278816,219.462036,436.462585,127.225403,222.892471,562.929565,284.391571,-51.592556,316.911560,116.121468,-72.129662,316.303009,115.137421
584,19.466667,20.337147,282.103973,49.697674,12.088519,277.141846,41.676270,32.425556,421.041229,291.472748,-108.011665,461.876740,261.331085,-135.177841,477.422333,261.719910,328.353241,339.215546,-144.216263,341.204407,397.295563,-112.670990,217.582657,439.241058,132.042221,223.824188,562.208679,287.795990,-52.562466,318.025360,117.198578,-73.130127,317.333496,116.274124
585,19.500000,20.524046,284.464905,52.101734,12.472028,279.211060,44.162605,32.262260,421.600922,292.310974,-108.124626,461.986755,261.558716,-135.149475,477.392670,261.590485,332.174622,347.001709,-133.855392,344.077698,403.282410,-102.252029,215.264664,442.094543,139.406845,224.113297,562.336609,290.613464,-53.800228,319.329742,118.144615,-74.283463,318.779022,117.100967
586,19.533333,21.295353,287.188477,55.414913,13.461188,281.853638,47.179779,32.157986,422.395294,293.031891,-108.228127,461.709625,261.148895,-135.175827,477.274414,260.622986,337.209747,351.529877,-122.960258,347.126007,408.680603,-91.413658,212.744263,444.773132,149.183762,224.697800,561.893555,292.486572,-55.081566,320.949249,119.137466,-75.575768,320.420074,118.175827
587,19.566667,21.541145,289.316284,57.915581,14.024724,284.097961,49.335358,31.884155,423.150787,294.011353,-108.534584,461.388428,260.499207,-135.656830,476.582520,259.697906,343.267700,359.667419,-107.597267,350.188965,417.333527,-77.710144,212.372269,443.446472,157.755081,226.007751,561.068359,295.931061,-55.968285,322.389709,120.053215,-76.463097,321.804596,119.131973
588,19.600000,21.934294,291.814026,60.125153,14.585443,286.551331,51.443970,31.778135,423.840790,294.799164,-108.586449,461.375732,259.886566,-135.950790,476.633789,259.047272,344.794586,364.928619,-101.215889,351.734955,420.661682,-71.284767,212.829895,440.670929,167.263229,225.450012,562.100098,299.001465,-56.857994,323.886780,120.746010,-77.381615,323.111542,119.940643
589,19.633333,22.372320,293.567108,62.178719,15.284195,288.303680,53.308182,31.611803,424.526093,295.257446,-108.709328,461.217316,259.774139,-135.963913,476.043213,258.681763,346.375824,369.727386,-95.746056,352.044128,426.084564,-65.604607,214.138306,438.135590,169.755951,226.322327,561.462952,303.148438,-57.505730,324.712524,121.509705,-77.855759,324.235229,120.394531
590,19.666667,22.909170,295.085358,64.303619,15.982572,289.604584,55.381783,31.214870,425.134064,295.724335,-109.097000,461.299255,259.539520,-136.290787,476.256378,257.999908,347.928558,374.799591,-89.373947,353.191528,430.661011,-58.675766,212.632126,437.240631,176.919388,226.758362,561.150818,304.966064,-58.069538,325.648346,121.830872,-78.477150,324.973938,120.900177
591,19.700000,23.661352,297.078888,67.046982,16.880407,291.363159,58.161629,30.962687,425.642670,295.933746,-109.308365,461.118286,259.051208,-136.658188,475.670349,257.657043,351.676239,378.069244,-79.909416,356.263123,433.838379,-48.319946,211.487457,436.470184,184.909500,226.166351,561.762451,305.674622,-58.953480,326.534058,122.314606,-79.387962,325.739563,121.388245
592,19.733333,24.051367,298.338379,68.713860,17.454557,292.539642,59.671349,30.837374,425.870178,295.908081,-109.450188,460.647491,258.691681,-137.025452,475.705566,256.928009,357.245514,385.460480,-62.314884,358.587311,441.178009,-32.758949,208.384140,439.058319,190.602295,226.043472,561.911438,307.091370,-59.632538,326.706970,122.710884,-80.024857,326.041565,121.607346
593,19.766667,24.289400,299.171234,70.739578,18.005219,293.491730,61.437836,30.817289,425.650635,295.917419,-109.336884,460.467377,258.080566,-136.650085,475.471497,255.856033,357.866455,390.272247,-56.234295,359.372192,444.015381,-26.975487,207.350937,440.395996,193.852219,226.346146,561.046387,308.282715,-60.335407,327.131561,122.713036,-80.697021,326.372559,121.698380
594,19.800000,24.460142,300.342072,72.206139,18.334726,294.652069,62.799931,30.833767,425.281128,296.086517,-109.323250,459.997009,257.928314,-136.691208,474.482544,256.257050,359.227325,391.098297,-51.687740,359.253937,446.562866,-22.763929,203.524918,442.552094,199.665024,227.442123,559.302917,309.339691,-61.048851,327.475922,122.818573,-81.495911,326.585114,121.970909
595,19.833333,24.424654,301.816132,73.678131,18.434080,295.997864,64.239098,30.771656,425.047119,296.131927,-109.320366,459.935547,257.845215,-136.651993,474.524506,256.045807,359.823547,395.652374,-45.481609,359.544434,450.482880,-15.555398,200.912628,443.606842,203.344818,228.118896,557.929321,310.302307,-62.049026,327.850037,123.043968,-82.513321,326.933746,122.227463
596,19.866667,24.381363,303.492065,75.985428,18.649864,297.521454,66.516251,30.623262,424.904053,296.092651,-109.436920,459.514709,257.703094,-136.738297,474.419128,255.438324,361.292908,400.562134,-36.448891,360.155243,455.287964,-5.914914,196.813553,444.981110,211.174957,228.659424,556.805176,311.593170,-63.230686,328.314056,123.259010,-83.661858,327.394958,122.472786
597,19.900000,24.278187,304.315887,77.667778,18.861443,298.590546,67.815231,30.559835,424.712219,296.055817,-109.376289,459.283630,257.037811,-136.727936,473.930359,254.940033,363.213531,407.880005,-22.180191,360.179077,461.985779,7.329118,193.973755,445.038330,217.155930,228.734940,556.195313,312.593811,-64.087555,328.357819,123.608101,-84.403809,327.647522,122.611778
598,19.933333,24.009624,305.726440,78.609726,18.517887,299.913940,68.813034,30.705770,424.327393,296.206818,-109.048637,458.898651,256.507233,-136.389618,473.650452,254.194733,364.619751,410.909637,-13.341348,361.301666,462.955475,13.100355,193.796158,443.720825,219.795227,229.271835,554.988708,314.045898,-64.873177,329.225464,123.523155,-85.216469,328.301727,122.787994
599,19.966667,23.547817,306.897827,79.384964,18.266294,301.200623,69.419281,30.841593,424.317474,296.331573,-108.931862,458.772400,256.305603,-136.568497,473.287872,254.481857,364.094788,410.862518,-14.965034,359.912933,465.314209,12.288822,190.845322,446.140778,222.728256,230.666840,553.239868,315.643036,-65.531158,330.063263,123.683823,-85.919121,329.081543,123.073257
600,20.000000,23.192156,308.474762,79.906975,17.857964,302.456390,70.227249,30.683100,424.733124,296.444611,-109.089737,458.774933,256.372437,-136.564377,472.969543,254.473206,361.660980,415.266846,-16.813120,358.217987,468.347626,12.564350,190.855515,448.272705,220.809464,231.045883,552.934265,316.384918,-66.199074,330.672882,124.128342,-86.528114,329.950806,123.240486
601,20.033333,22.746716,310.206909,80.969887,17.638575,304.735321,70.822998,30.368513,425.324432,296.307098,-109.552071,458.702545,256.180023,-136.903519,473.246582,253.714569,361.793549,419.335968,-11.953647,357.964813,471.702881,17.613474,187.941071,449.079529,225.987427,230.594681,553.289368,318.005829,-67.145340,331.869781,123.999763,-87.484116,331.022797,123.230835
602,20.066667,22.330755,312.308838,82.359833,17.395708,306.694061,72.239265,29.966282,426.144348,296.199860,-109.918404,458.611755,255.385727,-137.665878,473.140930,252.986725,362.911224,423.624878,-3.092975,357.622620,476.440765,25.007442,185.654480,451.214325,228.796478,230.206253,554.053833,318.220673,-68.169022,333.209381,124.038734,-88.426292,332.341431,123.331085
603,20.100000,21.935480,314.947235,83.672806,17.122334,309.228424,73.600983,29.832773,426.904846,296.275208,-110.074821,458.266144,254.955200,-137.686249,472.332489,252.443314,362.435547,429.220062,2.320498,356.585480,481.829865,31.347647,182.463547,453.939911,232.965942,229.614059,555.368286,318.683472,-69.110466,334.696045,124.342941,-89.424103,333.714478,123.612083
604,20.133333,21.503084,317.803436,85.073547,17.008076,312.380341,74.693451,29.773491,427.490265,296.442108,-110.101540,458.520630,254.529800,-137.745621,472.424500,251.873962,361.634186,435.989960,8.292603,354.905609,488.438965,37.640713,179.120514,456.394684,237.861633,229.611526,555.702759,319.769745,-70.142387,336.405731,124.433182,-90.394119,335.404327,123.854469
605,20.166667,21.149403,320.528107,86.549240,16.790520,315.138641,76.043922,29.420357,428.263855,296.757385,-110.518661,458.893616,254.620316,-138.383011,473.087799,251.874359,360.995148,443.255524,15.293517,353.464966,494.743103,44.318317,176.044144,459.684387,241.210464,230.153076,554.951843,322.216766,-71.030685,338.032776,124.693192,-91.312645,336.786011,124.172684
606,20.200000,20.894024,323.383148,88.036148,16.687122,317.658997,77.768600,29.151085,428.920135,297.075256,-110.785820,459.335205,254.613937,-138.512131,473.083984,251.989365,360.622162,449.070068,22.177523,352.088837,500.790527,51.602543,171.916306,462.103363,246.945862,229.503906,555.927673,323.956085,-71.914001,339.540283,124.906387,-92.190109,338.186523,124.463638
607,20.233333,20.757170,325.365173,88.987823,16.709972,320.048645,78.263596,28.965691,429.355194,297.279846,-110.865189,459.426819,254.280502,-138.714996,473.436615,251.450653,359.905365,456.240997,30.820906,350.429138,507.065247,59.301411,170.502838,463.487152,249.858383,228.951172,556.639038,325.743134,-72.396111,340.704803,124.930351,-92.698410,339.170532,124.564835
608,20.266667,20.601694,327.190094,89.972809,16.606316,321.530518,79.497681,28.796925,429.917511,297.410461,-111.119110,459.343903,254.428543,-139.106979,473.082001,251.818710,359.335388,459.634735,33.182281,349.612762,509.988495,61.975513,168.557144,463.386047,254.117493,228.884628,556.706970,327.244293,-72.958427,341.416412,125.174034,-93.319008,339.773590,124.892677
609,20.300000,20.499273,328.666260,91.339310,16.708652,323.115631,80.706787,28.776630,429.919830,297.760590,-111.030724,459.387512,254.197037,-138.642303,473.152161,251.052383,358.460907,463.682465,36.945717,348.444672,513.771362,66.268692,166.323746,464.939606,257.059082,228.662827,556.803833,327.675629,-73.435097,342.153748,125.453415,-93.666199,340.690094,125.001518
610,20.333333,20.433704,330.011353,92.426445,16.746058,324.564636,81.691200,28.850557,429.966980,298.027679,-110.901970,459.232208,253.992493,-138.713364,472.835541,250.930313,358.094086,467.790039,43.537140,347.280548,517.298767,71.924675,,,,229.083664,556.479309,328.256592,-73.876686,342.674652,125.819641,-94.198738,340.983521,125.438301
611,20.366667,20.286058,330.866241,93.865402,16.734917,325.314606,83.183609,28.924742,429.933533,298.190918,-110.796768,459.178741,254.008438,-138.531921,472.943787,250.682831,357.772522,470.297821,48.310932,346.632141,519.629944,77.290176,,,,229.399033,555.815613,329.707306,-74.280609,343.027222,126.062645,-94.534752,341.385956,125.712708
612,20.400000,20.069187,331.739258,95.581100,16.745327,326.389526,84.726334,29.022827,429.799927,298.403564,-110.466995,458.721771,253.678955,-138.451767,472.634430,250.391388,358.090088,471.501648,53.675877,346.341644,521.238892,82.580009,,,,229.797226,554.876343,330.716919,-74.866959,343.328003,126.602737,-95.206139,341.562500,126.261803
613,20.433333,19.860832,332.952026,97.190834,16.548458,327.361084,86.448776,29.066460,429.838776,298.512604,-110.335030,458.197266,253.036880,-138.068680,471.902374,249.320984,357.443359,474.840485,60.514252,344.987732,524.532166,89.067612,,,,230.744354,553.570068,331.943970,-75.582886,343.638367,127.062218,-95.751656,342.064056,126.595184
614,20.466667,19.725832,333.657806,98.900917,16.655525,328.406219,87.829399,29.235485,429.796173,298.714783,-110.029404,457.986694,252.667007,-137.851242,471.331604,249.269012,356.352722,479.177368,66.960312,343.411041,527.809265,95.639496,,,,231.030823,553.106323,333.110443,-75.914444,343.908844,127.472939,-96.174355,342.048035,127.227142
615,20.500000,19.620386,335.121857,100.326195,16.559130,329.506866,89.546028,29.546539,429.635284,299.152557,-109.593529,457.496429,252.456573,-137.456543,470.619202,249.053955,356.427582,480.522430,71.419739,342.779694,529.707520,99.770546,,,,231.356339,552.715454,333.818329,-76.401688,344.383881,127.961708,-96.580452,342.588348,127.602188
616,20.533333,19.344753,335.898102,101.876022,16.542395,330.700897,90.722443,29.571444,429.861603,299.219666,-109.538483,457.399750,252.328308,-137.404083,471.174194,248.400986,355.170807,484.458740,77.283592,341.083649,533.045593,105.461563,,,,231.944092,551.987366,334.772552,-76.857018,344.648468,128.469009,-97.119553,342.669891,128.307190
617,20.566667,19.237383,336.829254,103.006248,16.442101,331.313599,92.073853,29.405891,430.054321,299.347260,-109.587967,457.434937,252.114807,-137.148865,471.378815,247.488983,354.387421,487.188263,82.175735,340.032227,535.206726,110.515518,,,,231.944092,551.738098,335.435852,-77.255287,345.041260,128.653107,-97.435600,343.246094,128.284500
618,20.600000,19.192724,337.066772,103.434296,16.496229,331.622620,92.475769,29.351995,430.354431,299.596680,-109.596474,457.432281,252.025421,-137.334579,471.127045,247.591980,354.405701,488.569824,86.825409,339.641388,536.646729,113.934288,,,,231.878998,551.881165,336.316437,-77.236565,345.469299,128.766281,-97.425049,343.571106,128.444656
619,20.633333,19.704590,336.535187,102.182098,16.894960,331.240631,91.099579,29.386539,430.723053,299.841370,-109.639412,457.713379,252.598373,-137.621658,471.683716,248.339554,354.320648,488.579742,85.062630,340.385559,535.623169,110.969551,,,,231.516571,552.773438,337.304474,-76.500031,345.434357,128.704422,-96.787956,343.410645,128.564072
620,20.666667,20.462624,334.676453,100.172462,17.469828,329.460754,89.020233,29.347130,430.898590,300.018982,-109.803467,458.437836,253.277725,-137.820343,472.129028,249.512054,356.761780,482.226166,74.387482,343.672638,530.015503,100.567673,,,,230.705978,554.319641,337.603699,-75.296036,344.909424,128.424133,-95.454292,343.245758,127.967400
621,20.700000,21.240623,332.583466,97.199852,17.878227,327.060211,86.398178,29.251684,431.064697,299.716095,-110.050484,459.364227,253.710754,-137.865784,472.544678,250.499252,359.351105,473.715210,62.037704,347.528595,522.077759,88.175858,,,,229.838104,555.536072,337.212250,-74.053162,344.163727,127.628876,-94.184669,342.649628,127.114784
622,20.733333,21.738485,329.942139,94.429886,18.112902,324.534485,83.645462,29.034164,431.185150,299.199554,-110.431114,459.616760,254.299438,-138.243912,472.974792,251.145844,360.897003,466.438629,51.271275,350.281281,515.157349,77.468567,,,,229.497284,556.187683,335.442078,-72.825020,343.339478,126.693489,-93.038208,341.786438,126.238571
623,20.766667,22.003387,327.945190,91.917610,18.163319,322.418610,81.299728,28.855120,431.179779,298.631927,-110.782967,460.110870,254.197235,-138.728302,473.863586,251.175934,361.813202,459.492310,40.572937,352.541931,508.365265,68.101891,,,,228.976120,557.099976,333.164246,-72.034515,342.344299,125.883461,-92.274109,340.767548,125.481125
624,20.800000,22.322067,325.835083,90.085106,18.296221,320.486023,79.368378,28.896133,430.811859,298.369720,-110.837379,460.173767,254.312698,-138.752472,473.905487,251.402283,362.214264,455.449615,34.410191,353.531586,504.498657,61.054558,,,,228.530991,557.862976,330.963318,-71.197197,341.313232,125.462440,-91.425919,339.803833,125.023453
625,20.833333,22.334286,324.297363,89.135071,18.250881,318.827942,78.580528,29.097506,430.416595,297.940979,-110.698151,460.258148,254.541748,-138.401627,473.949921,251.578812,362.117188,451.022156,26.844725,354.268799,500.739044,55.136246,,,,228.437729,557.805237,329.829773,-70.800751,340.482544,125.235855,-91.054062,339.093719,124.751305
626,20.866667,22.384546,323.706299,88.342682,18.113579,318.151764,77.898277,29.120060,430.076202,297.857452,-110.651367,460.327240,254.790100,-138.497986,474.454620,251.909912,362.690826,448.903259,26.210787,355.244720,498.151367,54.175144,,,,229.182373,556.585510,329.220612,-70.697144,340.088440,125.033913,-90.882790,338.755463,124.567726
627,20.900000,22.427341,322.965820,87.556953,18.069052,317.497223,77.087173,28.930948,430.320953,297.971954,-110.847572,460.297821,254.868561,-138.678909,474.373535,251.993622,363.509216,448.035828,27.270302,355.556458,497.557281,53.270306,,,,229.553055,556.249329,329.374084,-70.256035,339.950165,124.998482,-90.427437,338.656738,124.454308
628,20.933333,22.698074,321.674164,85.165726,18.108927,316.313660,74.750626,28.794779,430.487610,298.325500,-110.848610,460.504974,254.843506,-138.697861,474.473846,251.941864,363.062592,446.808044,21.375263,355.391327,496.062714,45.816158,,,,228.201645,558.185547,330.230469,-69.121590,339.519012,124.918785,-89.351768,338.094604,124.424286
629,20.966667,23.105282,319.489624,81.949707,18.118587,314.263489,71.557625,28.869814,430.491608,298.593140,-110.938385,460.750153,255.584442,-138.548141,474.759094,252.480499,362.426422,439.093628,3.528609,356.653839,488.868622,29.512304,193.523849,442.083374,233.835693,226.957504,559.687561,331.400360,-67.508629,338.849915,124.523308,-87.840637,337.432312,124.041618
630,21.000000,23.348326,316.929962,78.246857,18.038900,311.602936,68.209351,28.775980,430.507385,298.543488,-111.119247,461.248932,256.210571,-138.785248,475.173462,253.502365,361.414124,429.034119,-15.173966,357.233948,479.284149,10.863725,201.115265,436.880127,222.348694,226.497467,560.568604,330.874176,-65.943932,337.639893,124.153801,-86.129089,336.552917,123.342033
631,21.033333,23.534700,314.459198,75.632729,17.990564,309.365845,65.564743,28.295876,430.750549,298.011414,-111.625610,461.867432,256.147400,-139.545547,475.867218,253.893875,359.540894,419.905792,-31.773191,357.778381,471.066528,-2.654229,204.758942,432.243347,216.749191,225.726074,561.460449,328.957947,-64.672455,336.771912,123.217583,-84.928886,335.548218,122.558914
632,21.066667,23.720543,312.955475,74.307030,17.974731,307.610443,64.497551,27.919014,430.537994,297.297272,-112.214928,462.043640,256.093445,-139.964188,476.013062,253.937576,359.064819,414.675476,-37.773911,358.351166,466.414093,-7.397436,207.265320,428.925049,213.535782,224.308807,562.880066,326.713837,-64.367294,335.646881,122.459251,-84.599945,334.478271,121.716545
633,21.100000,23.702263,311.927368,74.430069,18.001865,306.532776,64.663635,27.609879,430.125000,296.648712,-112.518784,461.630829,255.814377,-140.157349,475.627411,253.409866,360.387695,415.361481,-32.199627,358.795502,467.178558,-2.801255,204.543198,429.584991,216.413498,223.653580,563.150085,323.508301,-64.587433,334.739166,122.105904,-84.815773,333.621216,121.282936
